2017-09-03 17:26:31,706 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ID' should only be used for attributes (used for element 'ID@http://schemas.xmlsoap.org/soap/encoding/').
2017-09-03 17:26:31,706 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'IDREF' should only be used for attributes (used for element 'IDREF@http://schemas.xmlsoap.org/soap/encoding/').
2017-09-03 17:26:31,706 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ENTITY' should only be used for attributes (used for element 'ENTITY@http://schemas.xmlsoap.org/soap/encoding/').
2017-09-03 17:26:31,706 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'IDREFS' should only be used for attributes (used for element 'IDREFS@http://schemas.xmlsoap.org/soap/encoding/').
2017-09-03 17:26:31,706 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ENTITIES' should only be used for attributes (used for element 'ENTITIES@http://schemas.xmlsoap.org/soap/encoding/').
2017-09-03 17:26:31,815 INFO  [SchemaUtils] Loading schema types from [http://localhost:8080/axis2/services/ParkingFeeCalculator?wsdl]
2017-09-03 17:26:31,815 INFO  [SchemaUtils] Getting schema http://localhost:8080/axis2/services/ParkingFeeCalculator?wsdl
2017-09-03 17:26:31,852 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ID' should only be used for attributes (used for element 'ID@http://www.w3.org/2003/05/soap-encoding').
2017-09-03 17:26:31,852 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'IDREF' should only be used for attributes (used for element 'IDREF@http://www.w3.org/2003/05/soap-encoding').
2017-09-03 17:26:31,852 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ENTITY' should only be used for attributes (used for element 'ENTITY@http://www.w3.org/2003/05/soap-encoding').
2017-09-03 17:26:31,852 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'IDREFS' should only be used for attributes (used for element 'IDREFS@http://www.w3.org/2003/05/soap-encoding').
2017-09-03 17:26:31,853 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ENTITIES' should only be used for attributes (used for element 'ENTITIES@http://www.w3.org/2003/05/soap-encoding').
2017-09-03 17:26:31,853 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ID' should only be used for attributes (used for element 'ID@http://schemas.xmlsoap.org/soap/encoding/').
2017-09-03 17:26:31,853 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'IDREF' should only be used for attributes (used for element 'IDREF@http://schemas.xmlsoap.org/soap/encoding/').
2017-09-03 17:26:31,853 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ENTITY' should only be used for attributes (used for element 'ENTITY@http://schemas.xmlsoap.org/soap/encoding/').
2017-09-03 17:26:31,853 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'IDREFS' should only be used for attributes (used for element 'IDREFS@http://schemas.xmlsoap.org/soap/encoding/').
2017-09-03 17:26:31,853 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ENTITIES' should only be used for attributes (used for element 'ENTITIES@http://schemas.xmlsoap.org/soap/encoding/').
2017-09-03 17:26:31,854 INFO  [WsdlImporter] Finding importer for {http://pfc.simple.ws}ParkingFeeCalculatorSoapBinding
2017-09-03 17:26:31,854 INFO  [WsdlImporter] Importing binding {http://pfc.simple.ws}ParkingFeeCalculatorSoapBinding
2017-09-03 17:26:31,871 INFO  [Soap11HttpBindingImporter] importing endpoint http://localhost:8080/axis2/services/ParkingFeeCalculator/
2017-09-03 17:26:31,894 INFO  [Soap11HttpBindingImporter] importing operation feeCalculate
2017-09-03 17:26:31,903 INFO  [Soap11HttpBindingImporter] importing operation login
2017-09-03 17:26:31,970 INFO  [SchemaUtils] Loading schema types from [http://localhost:8080/axis2/services/ParkingFeeCalculator?wsdl]
2017-09-03 17:26:31,971 INFO  [SchemaUtils] Getting schema http://localhost:8080/axis2/services/ParkingFeeCalculator?wsdl
2017-09-03 17:26:31,998 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ID' should only be used for attributes (used for element 'ID@http://www.w3.org/2003/05/soap-encoding').
2017-09-03 17:26:31,998 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'IDREF' should only be used for attributes (used for element 'IDREF@http://www.w3.org/2003/05/soap-encoding').
2017-09-03 17:26:31,999 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ENTITY' should only be used for attributes (used for element 'ENTITY@http://www.w3.org/2003/05/soap-encoding').
2017-09-03 17:26:31,999 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'IDREFS' should only be used for attributes (used for element 'IDREFS@http://www.w3.org/2003/05/soap-encoding').
2017-09-03 17:26:31,999 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ENTITIES' should only be used for attributes (used for element 'ENTITIES@http://www.w3.org/2003/05/soap-encoding').
2017-09-03 17:26:31,999 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ID' should only be used for attributes (used for element 'ID@http://schemas.xmlsoap.org/soap/encoding/').
2017-09-03 17:26:31,999 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'IDREF' should only be used for attributes (used for element 'IDREF@http://schemas.xmlsoap.org/soap/encoding/').
2017-09-03 17:26:31,999 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ENTITY' should only be used for attributes (used for element 'ENTITY@http://schemas.xmlsoap.org/soap/encoding/').
2017-09-03 17:26:31,999 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'IDREFS' should only be used for attributes (used for element 'IDREFS@http://schemas.xmlsoap.org/soap/encoding/').
2017-09-03 17:26:31,999 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ENTITIES' should only be used for attributes (used for element 'ENTITIES@http://schemas.xmlsoap.org/soap/encoding/').
2017-09-03 17:26:31,999 INFO  [WsdlImporter] Finding importer for {http://pfc.simple.ws}ParkingFeeCalculatorSoapBinding
2017-09-03 17:26:31,999 INFO  [WsdlImporter] Importing binding {http://pfc.simple.ws}ParkingFeeCalculatorSoapBinding
2017-09-03 17:26:32,000 INFO  [Soap11HttpBindingImporter] importing endpoint http://localhost:8080/axis2/services/ParkingFeeCalculator/
2017-09-03 17:26:32,000 INFO  [Soap11HttpBindingImporter] importing operation feeCalculate
2017-09-03 17:26:32,000 INFO  [Soap11HttpBindingImporter] importing operation login
2017-09-03 17:29:27,590 INFO  [SchemaUtils] Loading schema types from [http://localhost:8080/axis2/services/ParkingFeeCalculator?wsdl]
2017-09-03 17:29:27,590 INFO  [SchemaUtils] Getting schema http://localhost:8080/axis2/services/ParkingFeeCalculator?wsdl
2017-09-03 17:29:27,633 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ID' should only be used for attributes (used for element 'ID@http://www.w3.org/2003/05/soap-encoding').
2017-09-03 17:29:27,633 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'IDREF' should only be used for attributes (used for element 'IDREF@http://www.w3.org/2003/05/soap-encoding').
2017-09-03 17:29:27,633 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ENTITY' should only be used for attributes (used for element 'ENTITY@http://www.w3.org/2003/05/soap-encoding').
2017-09-03 17:29:27,633 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'IDREFS' should only be used for attributes (used for element 'IDREFS@http://www.w3.org/2003/05/soap-encoding').
2017-09-03 17:29:27,633 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ENTITIES' should only be used for attributes (used for element 'ENTITIES@http://www.w3.org/2003/05/soap-encoding').
2017-09-03 17:29:27,633 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ID' should only be used for attributes (used for element 'ID@http://schemas.xmlsoap.org/soap/encoding/').
2017-09-03 17:29:27,633 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'IDREF' should only be used for attributes (used for element 'IDREF@http://schemas.xmlsoap.org/soap/encoding/').
2017-09-03 17:29:27,633 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ENTITY' should only be used for attributes (used for element 'ENTITY@http://schemas.xmlsoap.org/soap/encoding/').
2017-09-03 17:29:27,633 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'IDREFS' should only be used for attributes (used for element 'IDREFS@http://schemas.xmlsoap.org/soap/encoding/').
2017-09-03 17:29:27,633 WARN  [SchemaUtils] Error: jar:file:/D:/EclipseLuna/workspace/CBWSTC/lib/soapui-4.0.1.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ENTITIES' should only be used for attributes (used for element 'ENTITIES@http://schemas.xmlsoap.org/soap/encoding/').
2017-09-03 17:29:27,634 INFO  [WsdlImporter] Finding importer for {http://pfc.simple.ws}ParkingFeeCalculatorSoapBinding
2017-09-03 17:29:27,634 INFO  [WsdlImporter] Importing binding {http://pfc.simple.ws}ParkingFeeCalculatorSoapBinding
2017-09-03 17:29:27,634 INFO  [Soap11HttpBindingImporter] importing endpoint http://localhost:8080/axis2/services/ParkingFeeCalculator/
2017-09-03 17:29:27,634 INFO  [Soap11HttpBindingImporter] importing operation feeCalculate
2017-09-03 17:29:27,634 INFO  [Soap11HttpBindingImporter] importing operation login
